00	00	0	0000	0000	     Empty	             Unowned	         Grassland
32	18	0	0000	0000	     Empty	             Unowned	         Grassland
32	19	0	0000	0000	     Empty	             Unowned	         Grassland
32	20	0	0000	0000	     Empty	             Unowned	         Grassland
32	21	0	0000	0000	     Empty	             Unowned	         Grassland
32	22	0	0000	0000	     Empty	             Unowned	         Grassland
32	23	0	0000	0000	     Empty	             Unowned	         Grassland
32	24	0	0000	0000	     Empty	             Unowned	         Grassland
32	25	0	0000	0000	     Empty	             Unowned	         Grassland
32	26	0	0000	0000	     Empty	             Unowned	         Grassland
32	27	0	0000	0000	     Empty	             Unowned	         Grassland
32	28	0	0000	0000	     Empty	             Unowned	         Grassland
32	29	0	0000	0000	     Empty	             Unowned	         Grassland
33	00	0	0000	0000	     Empty	             Unowned	         Grassland
33	01	0	0000	0000	     Empty	             Unowned	         Grassland
33	02	0	0000	0000	     Empty	             Unowned	         Grassland
33	03	0	0000	0000	     Empty	             Unowned	         Grassland
33	04	0	0000	0000	     Empty	             Unowned	         Grassland
33	05	0	0000	0000	     Empty	             Unowned	         Grassland
33	06	0	0000	0000	     Empty	             Unowned	         Grassland
33	07	0	0000	0000	     Empty	             Unowned	         Grassland
33	08	0	0000	0000	     Empty	             Unowned	         Grassland
33	09	0	0000	0000	     Empty	             Unowned	         Grassland
33	10	0	0000	0000	     Empty	             Unowned	         Grassland
33	11	0	0000	0000	     Empty	             Unowned	         Grassland
33	12	0	0000	0000	     Empty	             Unowned	         Grassland
33	13	0	0000	0000	     Empty	             Unowned	         Grassland
33	14	0	0000	0000	     Empty	             Unowned	         Grassland
33	15	0	0000	0000	     Empty	             Unowned	         Grassland
33	16	0	0000	0000	     Empty	             Unowned	         Grassland
33	17	0	0000	0000	     Empty	             Unowned	         Grassland
33	18	0	0000	0000	     Empty	             Unowned	         Grassland
33	19	0	0000	0000	     Empty	             Unowned	         Grassland
33	20	0	0000	0000	     Empty	             Unowned	         Grassland
33	21	0	0000	0000	     Empty	             Unowned	         Grassland
33	22	0	0000	0000	     Empty	             Unowned	         Grassland
33	23	0	0000	0000	     Empty	             Unowned	         Grassland
33	24	0	0000	0000	     Empty	             Unowned	         Grassland
33	25	0	0000	0000	     Empty	             Unowned	         Grassland
33	26	0	0000	0000	     Empty	             Unowned	         Grassland
33	27	0	0000	0000	     Empty	             Unowned	         Grassland
33	28	0	0000	0000	     Empty	             Unowned	         Grassland
34	00	0	0000	0000	     Empty	             Unowned	         Grassland
34	01	0	0000	0000	     Empty	             Unowned	         Grassland
34	02	0	0000	0000	     Empty	             Unowned	         Grassland
34	03	0	0000	0000	     Empty	             Unowned	         Grassland
34	04	0	0000	0000	     Empty	             Unowned	         Grassland
34	05	0	0000	0000	     Empty	             Unowned	         Grassland
34	06	0	0000	0000	     Empty	             Unowned	         Grassland
34	07	0	0000	0000	     Empty	             Unowned	         Grassland
34	08	0	0000	0000	     Empty	             Unowned	         Grassland
34	09	0	0000	0000	     Empty	             Unowned	         Grassland
34	10	0	0000	0000	     Empty	             Unowned	         Grassland
34	11	0	0000	0000	     Empty	             Unowned	         Grassland
34	12	0	0000	0000	     Empty	             Unowned	         Grassland
34	13	0	0000	0000	     Empty	             Unowned	         Grassland
34	14	0	0000	0000	     Empty	             Unowned	         Grassland
34	15	0	0000	0000	     Empty	             Unowned	         Grassland
34	16	0	0000	0000	     Empty	             Unowned	         Grassland
34	17	0	0000	0000	     Empty	             Unowned	         Grassland
34	18	0	0000	0000	     Empty	             Unowned	         Grassland
34	19	0	0000	0000	     Empty	             Unowned	         Grassland
34	20	0	0000	0000	     Empty	             Unowned	         Grassland
34	21	0	0000	0000	     Empty	             Unowned	         Grassland
34	22	0	0000	0000	     Empty	             Unowned	         Grassland
34	23	0	0000	0000	     Empty	             Unowned	         Grassland
34	24	0	0000	0000	     Empty	             Unowned	         Grassland
34	25	0	0000	0000	     Empty	             Unowned	         Grassland
34	26	0	0000	0000	     Empty	             Unowned	         Grassland
34	27	0	0000	0000	     Empty	             Unowned	         Grassland
34	28	0	0000	0000	     Empty	             Unowned	         Grassland
34	29	0	0000	0000	     Empty	             Unowned	         Grassland
35	00	0	0000	0000	     Empty	             Unowned	         Grassland
35	01	0	0000	0000	     Empty	             Unowned	         Grassland
35	02	0	0000	0000	     Empty	             Unowned	         Grassland
35	03	0	0000	0000	     Empty	             Unowned	         Grassland
35	04	0	0000	0000	     Empty	             Unowned	         Grassland
35	05	0	0000	0000	     Empty	             Unowned	         Grassland
35	06	0	0000	0000	     Empty	             Unowned	         Grassland
35	07	0	0000	0000	     Empty	             Unowned	         Grassland
35	08	0	0000	0000	     Empty	             Unowned	         Grassland
35	09	0	0000	0000	     Empty	             Unowned	         Grassland
35	10	0	0000	0000	     Empty	             Unowned	         Grassland
35	11	0	0000	0000	     Empty	             Unowned	         Grassland
35	12	0	0000	0000	     Empty	             Unowned	         Grassland
35	13	0	0000	0000	     Empty	             Unowned	         Grassland
35	14	0	0000	0000	     Empty	             Unowned	         Grassland
35	15	0	0000	0000	     Empty	             Unowned	         Grassland
35	16	0	0000	0000	     Empty	             Unowned	         Grassland
35	17	0	0000	0000	     Empty	             Unowned	         Grassland
35	18	0	0000	0000	     Empty	             Unowned	         Grassland
35	19	0	0000	0000	     Empty	             Unowned	         Grassland
35	20	0	0000	0000	     Empty	             Unowned	         Grassland
35	21	0	0000	0000	     Empty	             Unowned	         Grassland
35	22	0	0000	0000	     Empty	             Unowned	         Grassland
35	23	0	0000	0000	     Empty	             Unowned	         Grassland
35	24	0	0000	0000	     Empty	             Unowned	         Grassland
35	25	0	0000	0000	     Empty	             Unowned	         Grassland
35	26	0	0000	0000	     Empty	             Unowned	         Grassland
35	27	0	0000	0000	     Empty	             Unowned	         Grassland
35	28	0	0000	0000	     Empty	             Unowned	         Grassland
36	00	0	0000	0000	     Empty	             Unowned	         Grassland
36	01	0	0000	0000	     Empty	             Unowned	         Grassland
36	02	0	0000	0000	     Empty	             Unowned	         Grassland
36	03	0	0000	0000	     Empty	             Unowned	         Grassland
36	04	0	0000	0000	     Empty	             Unowned	         Grassland
36	05	0	0000	0000	     Empty	             Unowned	         Grassland
36	06	0	0000	0000	     Empty	             Unowned	         Grassland
36	07	0	0000	0000	     Empty	             Unowned	         Grassland
36	08	0	0000	0000	     Empty	             Unowned	         Grassland
36	09	0	0000	0000	     Empty	             Unowned	         Grassland
36	10	0	0000	0000	     Empty	             Unowned	         Grassland
36	11	0	0000	0000	     Empty	             Unowned	         Grassland
36	12	0	0000	0000	     Empty	             Unowned	         Grassland
36	13	0	0000	0000	     Empty	             Unowned	         Grassland
36	14	0	0000	0000	     Empty	             Unowned	         Grassland
36	15	0	0000	0000	     Empty	             Unowned	         Grassland
36	16	0	0000	0000	     Empty	             Unowned	         Grassland
36	17	0	0000	0000	     Empty	             Unowned	         Grassland
36	18	0	0000	0000	     Empty	             Unowned	         Grassland
36	19	0	0000	0000	     Empty	             Unowned	         Grassland
36	20	0	0000	0000	     Empty	             Unowned	         Grassland
36	21	0	0000	0000	     Empty	             Unowned	         Grassland
36	22	0	0000	0000	     Empty	             Unowned	         Grassland
36	23	0	0000	0000	     Empty	             Unowned	         Grassland
36	24	0	0000	0000	     Empty	             Unowned	         Grassland
36	25	0	0000	0000	     Empty	             Unowned	         Grassland
36	26	0	0000	0000	     Empty	             Unowned	         Grassland
36	27	0	0000	0000	     Empty	             Unowned	         Grassland
36	28	0	0000	0000	     Empty	             Unowned	         Grassland
36	29	0	0000	0000	     Empty	             Unowned	         Grassland
37	00	0	0000	0000	     Empty	             Unowned	         Grassland
37	01	0	0000	0000	     Empty	             Unowned	         Grassland
37	02	0	0000	0000	     Empty	             Unowned	         Grassland
37	03	0	0000	0000	     Empty	             Unowned	         Grassland
37	04	0	0000	0000	     Empty	             Unowned	         Grassland
37	05	0	0000	0000	     Empty	             Unowned	         Grassland
37	06	0	0000	0000	     Empty	             Unowned	         Grassland
37	07	0	0000	0000	     Empty	             Unowned	         Grassland
37	08	0	0000	0000	     Empty	             Unowned	         Grassland
37	09	0	0000	0000	     Empty	             Unowned	         Grassland
37	10	0	0000	0000	     Empty	             Unowned	         Grassland
37	11	0	0000	0000	     Empty	             Unowned	         Grassland
37	12	0	0000	0000	     Empty	             Unowned	         Grassland
37	13	0	0000	0000	     Empty	             Unowned	         Grassland
37	14	0	0000	0000	     Empty	             Unowned	         Grassland
37	15	0	0000	0000	     Empty	             Unowned	         Grassland
37	16	0	0000	0000	     Empty	             Unowned	         Grassland
37	17	0	0000	0000	     Empty	             Unowned	         Grassland
37	18	0	0000	0000	     Empty	             Unowned	         Grassland
37	19	0	0000	0000	     Empty	             Unowned	         Grassland
37	20	0	0000	0000	     Empty	             Unowned	         Grassland
37	21	0	0000	0000	     Empty	             Unowned	         Grassland
37	22	0	0000	0000	     Empty	             Unowned	         Grassland
37	23	0	0000	0000	     Empty	             Unowned	         Grassland
37	24	0	0000	0000	     Empty	             Unowned	         Grassland
37	25	0	0000	0000	     Empty	             Unowned	         Grassland
37	26	0	0000	0000	     Empty	             Unowned	         Grassland
37	27	0	0000	0000	     Empty	             Unowned	         Grassland
37	28	0	0000	0000	     Empty	             Unowned	         Grassland
38	00	0	0000	0000	     Empty	             Unowned	         Grassland
38	01	0	0000	0000	     Empty	             Unowned	         Grassland
38	02	0	0000	0000	     Empty	             Unowned	         Grassland
38	03	0	0000	0000	     Empty	             Unowned	         Grassland
38	04	0	0000	0000	     Empty	             Unowned	         Grassland
38	05	0	0000	0000	     Empty	             Unowned	         Grassland
38	06	0	0000	0000	     Empty	             Unowned	         Grassland
38	07	0	0000	0000	     Empty	             Unowned	         Grassland
38	08	0	0000	0000	     Empty	             Unowned	         Grassland
38	09	0	0000	0000	     Empty	             Unowned	         Grassland
38	10	0	0000	0000	     Empty	             Unowned	         Grassland
38	11	0	0000	0000	     Empty	             Unowned	         Grassland
38	12	0	0000	0000	     Empty	             Unowned	         Grassland
38	13	0	0000	0000	     Empty	             Unowned	         Grassland
38	14	0	0000	0000	     Empty	             Unowned	         Grassland
38	15	0	0000	0000	     Empty	             Unowned	         Grassland
38	16	0	0000	0000	     Empty	             Unowned	         Grassland
38	17	0	0000	0000	     Empty	             Unowned	         Grassland
38	18	0	0000	0000	     Empty	             Unowned	         Grassland
38	19	0	0000	0000	     Empty	             Unowned	         Grassland
38	20	0	0000	0000	     Empty	             Unowned	         Grassland
38	21	0	0000	0000	     Empty	             Unowned	         Grassland
38	22	0	0000	0000	     Empty	             Unowned	         Grassland
38	23	0	0000	0000	     Empty	             Unowned	         Grassland
38	24	0	0000	0000	     Empty	             Unowned	         Grassland
38	25	0	0000	0000	     Empty	             Unowned	         Grassland
38	26	0	0000	0000	     Empty	             Unowned	         Grassland
38	27	0	0000	0000	     Empty	             Unowned	         Grassland
38	28	0	0000	0000	     Empty	             Unowned	         Grassland
38	29	0	0000	0000	     Empty	             Unowned	         Grassland
39	00	0	0000	0000	     Empty	             Unowned	         Grassland
39	01	0	0000	0000	     Empty	             Unowned	         Grassland
39	02	0	0000	0000	     Empty	             Unowned	         Grassland
39	03	0	0000	0000	     Empty	             Unowned	         Grassland
39	04	0	0000	0000	     Empty	             Unowned	         Grassland
39	05	0	0000	0000	     Empty	             Unowned	         Grassland
39	06	0	0000	0000	     Empty	             Unowned	         Grassland
39	07	0	0000	0000	     Empty	             Unowned	         Grassland
39	08	0	0000	0000	     Empty	             Unowned	         Grassland
39	09	0	0000	0000	     Empty	             Unowned	         Grassland
39	10	0	0000	0000	     Empty	             Unowned	         Grassland
39	11	0	0000	0000	     Empty	             Unowned	         Grassland
39	12	0	0000	0000	     Empty	             Unowned	         Grassland
39	13	0	0000	0000	     Empty	             Unowned	         Grassland
39	14	0	0000	0000	     Empty	             Unowned	         Grassland
39	15	0	0000	0000	     Empty	             Unowned	         Grassland
39	16	0	0000	0000	     Empty	             Unowned	         Grassland
39	17	0	0000	0000	     Empty	             Unowned	         Grassland
39	18	0	0000	0000	     Empty	             Unowned	         Grassland
39	19	0	0000	0000	     Empty	             Unowned	         Grassland
39	20	0	0000	0000	     Empty	             Unowned	         Grassland
39	21	0	0000	0000	     Empty	             Unowned	         Grassland
39	22	0	0000	0000	     Empty	             Unowned	         Grassland
39	23	0	0000	0000	     Empty	             Unowned	         Grassland
39	24	0	0000	0000	     Empty	             Unowned	         Grassland
39	25	0	0000	0000	     Empty	             Unowned	         Grassland
39	26	0	0000	0000	     Empty	             Unowned	         Grassland
39	27	0	0000	0000	     Empty	             Unowned	         Grassland
39	28	0	0000	0000	     Empty	             Unowned	         Grassland
40	00	0	0000	0000	     Empty	             Unowned	         Grassland
40	01	0	0000	0000	     Empty	             Unowned	         Grassland
40	02	0	0000	0000	     Empty	             Unowned	         Grassland
40	03	0	0000	0000	     Empty	             Unowned	         Grassland
40	04	0	0000	0000	     Empty	             Unowned	         Grassland
40	05	0	0000	0000	     Empty	             Unowned	         Grassland
40	06	0	0000	0000	     Empty	             Unowned	         Grassland
40	07	0	0000	0000	     Empty	             Unowned	         Grassland
40	08	0	0000	0000	     Empty	             Unowned	         Grassland
40	09	0	0000	0000	     Empty	             Unowned	         Grassland
40	10	0	0000	0000	     Empty	             Unowned	         Grassland
40	11	0	0000	0000	     Empty	             Unowned	         Grassland
40	12	0	0000	0000	     Empty	             Unowned	         Grassland
40	13	0	0000	0000	     Empty	             Unowned	         Grassland
40	14	0	0000	0000	     Empty	             Unowned	         Grassland
40	15	0	0000	0000	     Empty	             Unowned	         Grassland
40	16	0	0000	0000	     Empty	             Unowned	         Grassland
40	17	0	0000	0000	     Empty	             Unowned	         Grassland
40	18	0	0000	0000	     Empty	             Unowned	         Grassland
40	19	0	0000	0000	     Empty	             Unowned	         Grassland
40	20	0	0000	0000	     Empty	             Unowned	         Grassland
40	21	0	0000	0000	     Empty	             Unowned	         Grassland
40	22	0	0000	0000	     Empty	             Unowned	         Grassland
40	23	0	0000	0000	     Empty	             Unowned	         Grassland
40	24	0	0000	0000	     Empty	             Unowned	         Grassland
40	25	0	0000	0000	     Empty	             Unowned	         Grassland
40	26	0	0000	0000	     Empty	             Unowned	         Grassland
40	27	0	0000	0000	     Empty	             Unowned	         Grassland
40	28	0	0000	0000	     Empty	             Unowned	         Grassland
40	29	0	0000	0000	     Empty	             Unowned	         Grassland
41	00	0	0000	0000	     Empty	             Unowned	         Grassland
41	01	0	0000	0000	     Empty	             Unowned	         Grassland
41	02	0	0000	0000	     Empty	             Unowned	         Grassland
41	03	0	0000	0000	     Empty	             Unowned	         Grassland
41	04	0	0000	0000	     Empty	             Unowned	         Grassland
41	05	0	0000	0000	     Empty	             Unowned	         Grassland
41	06	0	0000	0000	     Empty	             Unowned	         Grassland
41	07	0	0000	0000	     Empty	             Unowned	         Grassland
41	08	0	0000	0000	     Empty	             Unowned	         Grassland
41	09	0	0000	0000	     Empty	             Unowned	         Grassland
41	10	0	0000	0000	     Empty	             Unowned	         Grassland
41	11	0	0000	0000	     Empty	             Unowned	         Grassland
41	12	0	0000	0000	     Empty	             Unowned	         Grassland
41	13	0	0000	0000	     Empty	             Unowned	         Grassland
41	14	0	0000	0000	     Empty	             Unowned	         Grassland
41	15	0	0000	0000	     Empty	             Unowned	         Grassland
41	16	0	0000	0000	     Empty	             Unowned	         Grassland
41	17	0	0000	0000	     Empty	             Unowned	         Grassland
41	18	0	0000	0000	     Empty	             Unowned	         Grassland
41	19	0	0000	0000	     Empty	             Unowned	         Grassland
41	20	0	0000	0000	     Empty	             Unowned	         Grassland
41	21	0	0000	0000	     Empty	             Unowned	         Grassland
41	22	0	0000	0000	     Empty	             Unowned	         Grassland
41	23	0	0000	0000	     Empty	             Unowned	         Grassland
41	24	0	0000	0000	     Empty	             Unowned	         Grassland
41	25	0	0000	0000	     Empty	             Unowned	         Grassland
41	26	0	0000	0000	     Empty	             Unowned	         Grassland
41	27	0	0000	0000	     Empty	             Unowned	         Grassland
41	28	0	0000	0000	     Empty	             Unowned	         Grassland
42	00	0	0000	0000	     Empty	             Unowned	         Grassland
42	01	0	0000	0000	     Empty	             Unowned	         Grassland
42	02	0	0000	0000	     Empty	             Unowned	         Grassland
42	03	0	0000	0000	     Empty	             Unowned	         Grassland
42	04	0	0000	0000	     Empty	             Unowned	         Grassland
42	05	0	0000	0000	     Empty	             Unowned	         Grassland
42	06	0	0000	0000	     Empty	             Unowned	         Grassland
42	07	0	0000	0000	     Empty	             Unowned	         Grassland
42	08	0	0000	0000	     Empty	             Unowned	         Grassland
42	09	0	0000	0000	     Empty	             Unowned	         Grassland
42	10	0	0000	0000	     Empty	             Unowned	         Grassland
42	11	0	0000	0000	     Empty	             Unowned	         Grassland
42	12	0	0000	0000	     Empty	             Unowned	         Grassland
42	13	0	0000	0000	     Empty	             Unowned	         Grassland
42	14	0	0000	0000	     Empty	             Unowned	         Grassland
42	15	0	0000	0000	     Empty	             Unowned	         Grassland
42	16	0	0000	0000	     Empty	             Unowned	         Grassland
42	17	0	0000	0000	     Empty	             Unowned	         Grassland
42	18	0	0000	0000	     Empty	             Unowned	         Grassland
42	19	0	0000	0000	     Empty	             Unowned	         Grassland
42	20	0	0000	0000	     Empty	             Unowned	         Grassland
42	21	0	0000	0000	     Empty	             Unowned	         Grassland
42	22	0	0000	0000	     Empty	             Unowned	         Grassland
42	23	0	0000	0000	     Empty	             Unowned	         Grassland
42	24	0	0000	0000	     Empty	             Unowned	         Grassland
42	25	0	0000	0000	     Empty	             Unowned	         Grassland
42	26	0	0000	0000	     Empty	             Unowned	         Grassland
42	27	0	0000	0000	     Empty	             Unowned	         Grassland
42	28	0	0000	0000	     Empty	             Unowned	         Grassland
42	29	0	0000	0000	     Empty	             Unowned	         Grassland
43	00	0	0000	0000	     Empty	             Unowned	         Grassland
43	01	0	0000	0000	     Empty	             Unowned	         Grassland
43	02	0	0000	0000	     Empty	             Unowned	         Grassland
43	03	0	0000	0000	     Empty	             Unowned	         Grassland
43	04	0	0000	0000	     Empty	             Unowned	         Grassland
43	05	0	0000	0000	     Empty	             Unowned	         Grassland
43	06	0	0000	0000	     Empty	             Unowned	         Grassland
43	07	0	0000	0000	     Empty	             Unowned	         Grassland
43	08	0	0000	0000	     Empty	             Unowned	         Grassland
43	09	0	0000	0000	     Empty	             Unowned	         Grassland
43	10	0	0000	0000	     Empty	             Unowned	         Grassland
43	11	0	0000	0000	     Empty	             Unowned	         Grassland
43	12	0	0000	0000	     Empty	             Unowned	         Grassland
43	13	0	0000	0000	     Empty	             Unowned	         Grassland
43	14	0	0000	0000	     Empty	             Unowned	         Grassland
43	15	0	0000	0000	     Empty	             Unowned	         Grassland
43	16	0	0000	0000	     Empty	             Unowned	         Grassland
43	17	0	0000	0000	     Empty	             Unowned	         Grassland
43	18	0	0000	0000	     Empty	             Unowned	         Grassland
43	19	0	0000	0000	     Empty	             Unowned	         Grassland
43	20	0	0000	0000	     Empty	             Unowned	         Grassland
43	21	0	0000	0000	     Empty	             Unowned	         Grassland
43	22	0	0000	0000	     Empty	             Unowned	         Grassland
43	23	0	0000	0000	     Empty	             Unowned	         Grassland
43	24	0	0000	0000	     Empty	             Unowned	         Grassland
43	25	0	0000	0000	     Empty	             Unowned	         Grassland
43	26	0	0000	0000	     Empty	             Unowned	         Grassland
43	27	0	0000	0000	     Empty	             Unowned	         Grassland
43	28	0	0000	0000	     Empty	             Unowned	         Grassland
44	00	0	0000	0000	     Empty	             Unowned	         Grassland
44	01	0	0000	0000	     Empty	             Unowned	         Grassland
44	02	0	0000	0000	     Empty	             Unowned	         Grassland
44	03	0	0000	0000	     Empty	             Unowned	         Grassland
44	04	0	0000	0000	     Empty	             Unowned	         Grassland
44	05	0	0000	0000	     Empty	             Unowned	         Grassland
44	06	0	0000	0000	     Empty	             Unowned	         Grassland
44	07	0	0000	0000	     Empty	             Unowned	         Grassland
44	08	0	0000	0000	     Empty	             Unowned	         Grassland
44	09	0	0000	0000	     Empty	             Unowned	         Grassland
44	10	0	0000	0000	     Empty	             Unowned	         Grassland
44	11	0	0000	0000	     Empty	             Unowned	         Grassland
44	12	0	0000	0000	     Empty	             Unowned	         Grassland
44	13	0	0000	0000	     Empty	             Unowned	         Grassland
44	14	0	0000	0000	     Empty	             Unowned	         Grassland
44	15	0	0000	0000	     Empty	             Unowned	         Grassland
44	16	0	0000	0000	     Empty	             Unowned	         Grassland
44	17	0	0000	0000	     Empty	             Unowned	         Grassland
44	18	0	0000	0000	     Empty	             Unowned	         Grassland
44	19	0	0000	0000	     Empty	             Unowned	         Grassland
44	20	0	0000	0000	     Empty	             Unowned	         Grassland
44	21	0	0000	0000	     Empty	             Unowned	         Grassland
44	22	0	0000	0000	     Empty	             Unowned	         Grassland
44	23	0	0000	0000	     Empty	             Unowned	         Grassland
44	24	0	0000	0000	     Empty	             Unowned	         Grassland
44	25	0	0000	0000	     Empty	             Unowned	         Grassland
44	26	0	0000	0000	     Empty	             Unowned	         Grassland
44	27	0	0000	0000	     Empty	             Unowned	         Grassland
44	28	0	0000	0000	     Empty	             Unowned	         Grassland
44	29	0	0000	0000	     Empty	             Unowned	         Grassland
45	00	0	0000	0000	     Empty	             Unowned	         Grassland
45	01	0	0000	0000	     Empty	             Unowned	         Grassland
45	02	0	0000	0000	     Empty	             Unowned	         Grassland
45	03	0	0000	0000	     Empty	             Unowned	         Grassland
45	04	0	0000	0000	     Empty	             Unowned	         Grassland
45	05	0	0000	0000	     Empty	             Unowned	         Grassland
45	06	0	0000	0000	     Empty	             Unowned	         Grassland
45	07	0	0000	0000	     Empty	             Unowned	         Grassland
45	08	0	0000	0000	     Empty	             Unowned	         Grassland
45	09	0	0000	0000	     Empty	             Unowned	         Grassland
45	10	0	0000	0000	     Empty	             Unowned	         Grassland
45	11	0	0000	0000	     Empty	             Unowned	         Grassland
45	12	0	0000	0000	     Empty	             Unowned	         Grassland
45	13	0	0000	0000	     Empty	             Unowned	         Grassland
45	14	0	0000	0000	     Empty	             Unowned	         Grassland
45	15	0	0000	0000	     Empty	             Unowned	         Grassland
45	16	0	0000	0000	     Empty	             Unowned	         Grassland
45	17	0	0000	0000	     Empty	             Unowned	         Grassland
45	18	0	0000	0000	     Empty	             Unowned	         Grassland
45	19	0	0000	0000	     Empty	             Unowned	         Grassland
45	20	0	0000	0000	     Empty	             Unowned	         Grassland
45	21	0	0000	0000	     Empty	             Unowned	         Grassland
45	22	0	0000	0000	     Empty	             Unowned	         Grassland
45	23	0	0000	0000	     Empty	             Unowned	         Grassland
45	24	0	0000	0000	     Empty	             Unowned	         Grassland
45	25	0	0000	0000	     Empty	             Unowned	         Grassland
45	26	0	0000	0000	     Empty	             Unowned	         Grassland
45	27	0	0000	0000	     Empty	             Unowned	         Grassland
45	28	0	0000	0000	     Empty	             Unowned	         Grassland
46	00	0	0000	0000	     Empty	             Unowned	         Grassland
46	01	0	0000	0000	     Empty	             Unowned	         Grassland
46	02	0	0000	0000	     Empty	             Unowned	         Grassland
46	03	0	0000	0000	     Empty	             Unowned	         Grassland
46	04	0	0000	0000	     Empty	             Unowned	         Grassland
46	05	0	0000	0000	     Empty	             Unowned	         Grassland
46	06	0	0000	0000	     Empty	             Unowned	         Grassland
46	07	0	0000	0000	     Empty	             Unowned	         Grassland
46	08	0	0000	0000	     Empty	             Unowned	         Grassland
46	09	0	0000	0000	     Empty	             Unowned	         Grassland
46	10	0	0000	0000	     Empty	             Unowned	         Grassland
46	11	0	0000	0000	     Empty	             Unowned	         Grassland
46	12	0	0000	0000	     Empty	             Unowned	         Grassland
46	13	0	0000	0000	     Empty	             Unowned	         Grassland
46	14	0	0000	0000	     Empty	             Unowned	         Grassland
46	15	0	0000	0000	     Empty	             Unowned	         Grassland
46	16	0	0000	0000	     Empty	             Unowned	         Grassland
46	17	0	0000	0000	     Empty	             Unowned	         Grassland
46	18	0	0000	0000	     Empty	             Unowned	         Grassland
46	19	0	0000	0000	     Empty	             Unowned	         Grassland
46	20	0	0000	0000	     Empty	             Unowned	         Grassland
46	21	0	0000	0000	     Empty	             Unowned	         Grassland
46	22	0	0000	0000	     Empty	             Unowned	         Grassland
46	23	0	0000	0000	     Empty	             Unowned	         Grassland
46	24	0	0000	0000	     Empty	             Unowned	         Grassland
46	25	0	0000	0000	     Empty	             Unowned	         Grassland
46	26	0	0000	0000	     Empty	             Unowned	         Grassland
46	27	0	0000	0000	     Empty	             Unowned	         Grassland
46	28	0	0000	0000	     Empty	             Unowned	         Grassland
46	29	0	0000	0000	     Empty	             Unowned	         Grassland
47	00	0	0000	0000	     Empty	             Unowned	         Grassland
47	01	0	0000	0000	     Empty	             Unowned	         Grassland
47	02	0	0000	0000	     Empty	             Unowned	         Grassland
47	03	0	0000	0000	     Empty	             Unowned	         Grassland
47	04	0	0000	0000	     Empty	             Unowned	         Grassland
47	05	0	0000	0000	     Empty	             Unowned	         Grassland
47	06	0	0000	0000	     Empty	             Unowned	         Grassland
47	07	0	0000	0000	     Empty	             Unowned	         Grassland
47	08	0	0000	0000	     Empty	             Unowned	         Grassland
47	09	0	0000	0000	     Empty	             Unowned	         Grassland
47	10	0	0000	0000	     Empty	             Unowned	         Grassland
47	11	0	0000	0000	     Empty	             Unowned	         Grassland
47	12	0	0000	0000	     Empty	             Unowned	         Grassland
47	13	0	0000	0000	     Empty	             Unowned	         Grassland
47	14	0	0000	0000	     Empty	             Unowned	         Grassland
47	15	0	0000	0000	     Empty	             Unowned	         Grassland
47	16	0	0000	0000	     Empty	             Unowned	         Grassland
47	17	0	0000	0000	     Empty	             Unowned	         Grassland
47	18	0	0000	0000	     Empty	             Unowned	         Grassland
47	19	0	0000	0000	     Empty	             Unowned	         Grassland
47	20	0	0000	0000	     Empty	             Unowned	         Grassland
47	21	0	0000	0000	     Empty	             Unowned	         Grassland
47	22	0	0000	0000	     Empty	             Unowned	         Grassland
47	23	0	0000	0000	     Empty	             Unowned	         Grassland
47	24	0	0000	0000	     Empty	             Unowned	         Grassland
47	25	0	0000	0000	     Empty	             Unowned	         Grassland
47	26	0	0000	0000	     Empty	             Unowned	         Grassland
47	27	0	0000	0000	     Empty	             Unowned	         Grassland
47	28	0	0000	0000	     Empty	             Unowned	         Grassland
48	00	0	0000	0000	     Empty	             Unowned	         Grassland
48	01	0	0000	0000	     Empty	             Unowned	         Grassland
48	02	0	0000	0000	     Empty	             Unowned	         Grassland
48	03	0	0000	0000	     Empty	             Unowned	         Grassland
48	04	0	0000	0000	     Empty	             Unowned	         Grassland
48	05	0	0000	0000	     Empty	             Unowned	         Grassland
48	06	0	0000	0000	     Empty	             Unowned	         Grassland
48	07	0	0000	0000	     Empty	             Unowned	         Grassland
48	08	0	0000	0000	     Empty	             Unowned	         Grassland
48	09	0	0000	0000	     Empty	             Unowned	         Grassland
48	10	0	0000	0000	     Empty	             Unowned	         Grassland
48	11	0	0000	0000	     Empty	             Unowned	         Grassland
48	12	0	0000	0000	     Empty	             Unowned	         Grassland
48	13	0	0000	0000	     Empty	             Unowned	         Grassland
48	14	0	0000	0000	     Empty	             Unowned	         Grassland
48	15	0	0000	0000	     Empty	             Unowned	         Grassland
48	16	0	0000	0000	     Empty	             Unowned	         Grassland
48	17	0	0000	0000	     Empty	             Unowned	         Grassland
48	18	0	0000	0000	     Empty	             Unowned	         Grassland
48	19	0	0000	0000	     Empty	             Unowned	         Grassland
48	20	0	0000	0000	     Empty	             Unowned	         Grassland
48	21	0	0000	0000	     Empty	             Unowned	         Grassland
48	22	0	0000	0000	     Empty	             Unowned	         Grassland
48	23	0	0000	0000	     Empty	             Unowned	         Grassland
48	24	0	0000	0000	     Empty	             Unowned	         Grassland
48	25	0	0000	0000	     Empty	             Unowned	         Grassland
48	26	0	0000	0000	     Empty	             Unowned	         Grassland
